,loss,grad_norm,learning_rate,epoch,step,eval_en_loss,eval_en_accuracy,eval_en_f1_macro,eval_en_f1_micro,eval_en_precision_macro,eval_en_precision_micro,eval_en_recall_macro,eval_en_recall_micro,eval_en_Neural_acc,eval_en_Neural_f1,eval_en_Environmental_acc,eval_en_Environmental_f1,eval_en_Social_acc,eval_en_Social_f1,eval_en_Governance_acc,eval_en_Governance_f1,eval_en_runtime,eval_en_samples_per_second,eval_en_steps_per_second,eval_en_oof_loss,eval_en_oof_accuracy,eval_en_oof_f1_macro,eval_en_oof_f1_micro,eval_en_oof_precision_macro,eval_en_oof_precision_micro,eval_en_oof_recall_macro,eval_en_oof_recall_micro,eval_en_oof_Neural_acc,eval_en_oof_Neural_f1,eval_en_oof_Environmental_acc,eval_en_oof_Environmental_f1,eval_en_oof_Social_acc,eval_en_oof_Social_f1,eval_en_oof_Governance_acc,eval_en_oof_Governance_f1,eval_en_oof_runtime,eval_en_oof_samples_per_second,eval_en_oof_steps_per_second,eval_vi_loss,eval_vi_accuracy,eval_vi_f1_macro,eval_vi_f1_micro,eval_vi_precision_macro,eval_vi_precision_micro,eval_vi_recall_macro,eval_vi_recall_micro,eval_vi_Neural_acc,eval_vi_Neural_f1,eval_vi_Environmental_acc,eval_vi_Environmental_f1,eval_vi_Social_acc,eval_vi_Social_f1,eval_vi_Governance_acc,eval_vi_Governance_f1,eval_vi_runtime,eval_vi_samples_per_second,eval_vi_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1161,,,,2.1875,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10773713886737823,0.9215277777777777,0.9191833772861318,0.9215277777777777,0.9206581353652156,0.9215277777777777,0.9180903316189601,0.9215277777777777,0.9199522102747909,0.9238152369526095,0.9700680272108844,0.961564396493594,0.91688654353562,0.9049479166666665,0.8654545454545455,0.8864059590316573,3.3744,855.262,4.742,,,,,
1162,0.0829,2.8414676189422607,8.84515363030414e-06,2.189453125,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,0.1158,2.311525821685791,8.82873114752551e-06,2.19140625,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,0.1026,1.7639278173446655,8.812311866951198e-06,2.193359375,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,0.0984,2.084453821182251,8.795895833470896e-06,2.1953125,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,0.081,2.9598355293273926,8.7794830919654e-06,2.197265625,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,0.0628,1.5538276433944702,8.763073687306523e-06,2.19921875,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,0.1099,1.8448678255081177,8.746667664356957e-06,2.201171875,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,0.0672,2.480668544769287,8.730265067970141e-06,2.203125,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,0.0773,2.2729973793029785,8.713865942990143e-06,2.205078125,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,0.0483,1.8474812507629395,8.697470334251543e-06,2.20703125,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,0.0386,1.4478485584259033,8.68107828657931e-06,2.208984375,1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,0.1179,1.649294376373291,8.664689844788683e-06,2.2109375,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,0.0803,1.7968599796295166,8.648305053685035e-06,2.212890625,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,0.0742,2.338552474975586,8.63192395806375e-06,2.21484375,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,0.0788,2.661041498184204,8.615546602710126e-06,2.216796875,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,0.0751,1.8711540699005127,8.599173032399222e-06,2.21875,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,0.0723,2.2586922645568848,8.582803291895758e-06,2.220703125,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,0.0433,1.266068935394287,8.566437425953985e-06,2.22265625,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,0.0912,2.67402720451355,8.550075479317542e-06,2.224609375,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,0.0334,1.48850679397583,8.533717496719374e-06,2.2265625,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,0.0615,1.9746081829071045,8.51736352288158e-06,2.228515625,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,0.0636,2.0238261222839355,8.501013602515306e-06,2.23046875,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,0.0874,2.225191116333008,8.484667780320598e-06,2.232421875,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,0.0715,2.0037901401519775,8.468326100986317e-06,2.234375,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,0.0945,1.9087748527526855,8.451988609189987e-06,2.236328125,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,0.0776,1.6942400932312012,8.43565534959769e-06,2.23828125,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,0.087,2.1012275218963623,8.419326366863937e-06,2.240234375,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,0.0812,2.3397910594940186,8.403001705631537e-06,2.2421875,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,0.0512,1.0636165142059326,8.386681410531493e-06,2.244140625,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,0.0758,1.7107720375061035,8.370365526182862e-06,2.24609375,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,0.0646,1.3560696840286255,8.35405409719266e-06,2.248046875,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,0.041,1.201292634010315,8.33774716815571e-06,2.25,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,0.0681,1.872875452041626,8.321444783654524e-06,2.251953125,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,0.0693,2.116941452026367,8.305146988259205e-06,2.25390625,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,0.053,1.7146209478378296,8.2888538265273e-06,2.255859375,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,0.0926,1.8470680713653564,8.2725653430037e-06,2.2578125,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,0.0788,1.4451406002044678,8.256281582220486e-06,2.259765625,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,0.1026,2.3463053703308105,8.24000258869684e-06,2.26171875,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,0.0783,1.235007405281067,8.223728406938914e-06,2.263671875,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,0.0687,2.421584367752075,8.207459081439696e-06,2.265625,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,0.0744,2.492466688156128,8.191194656678905e-06,2.267578125,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,0.1217,2.3103315830230713,8.174935177122849e-06,2.26953125,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,0.0812,1.395763635635376,8.15868068722433e-06,2.271484375,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,0.0619,1.6928523778915405,8.142431231422501e-06,2.2734375,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,0.1131,2.462998151779175,8.126186854142752e-06,2.275390625,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,0.1047,2.040454387664795,8.109947599796599e-06,2.27734375,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,0.0771,1.7304672002792358,8.093713512781534e-06,2.279296875,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,0.0931,1.745976209640503,8.077484637480931e-06,2.28125,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,0.0828,2.8297038078308105,8.06126101826392e-06,2.283203125,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,0.0695,1.93010413646698,8.045042699485256e-06,2.28515625,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,0.0627,1.9609686136245728,8.0288297254852e-06,2.287109375,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,0.0592,2.4528305530548096,8.012622140589404e-06,2.2890625,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,0.0778,2.1870532035827637,7.99641998910879e-06,2.291015625,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,0.0479,2.291983127593994,7.980223315339417e-06,2.29296875,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,0.087,2.5318713188171387,7.964032163562378e-06,2.294921875,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,0.0729,2.474766254425049,7.947846578043658e-06,2.296875,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,0.076,1.3903276920318604,7.931666603034034e-06,2.298828125,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,0.0836,2.0131144523620605,7.915492282768938e-06,2.30078125,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,0.0794,2.132641553878784,7.899323661468344e-06,2.302734375,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,0.0518,1.6007519960403442,7.883160783336646e-06,2.3046875,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,0.0698,1.4793405532836914,7.867003692562533e-06,2.306640625,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,0.0765,1.8694617748260498,7.850852433318878e-06,2.30859375,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,0.0765,2.743647336959839,7.834707049762605e-06,2.310546875,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,0.0763,1.4644428491592407,7.818567586034578e-06,2.3125,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,0.0414,0.9985225796699524,7.80243408625947e-06,2.314453125,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,0.0936,1.3996491432189941,7.786306594545658e-06,2.31640625,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,0.0622,3.217015266418457,7.770185154985086e-06,2.318359375,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,0.1032,2.5376229286193848,7.754069811653155e-06,2.3203125,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,0.1078,2.5455985069274902,7.7379606086086e-06,2.322265625,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,0.0473,1.6775044202804565,7.721857589893364e-06,2.32421875,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,0.0754,1.6311801671981812,7.705760799532485e-06,2.326171875,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,0.0792,2.1488571166992188,7.689670281533977e-06,2.328125,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,0.0517,1.6330887079238892,7.673586079888699e-06,2.330078125,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,0.0607,2.4510931968688965,7.657508238570246e-06,2.33203125,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,0.0449,1.750943660736084,7.641436801534818e-06,2.333984375,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,0.0875,2.0680904388427734,7.625371812721115e-06,2.3359375,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,0.0522,1.4847567081451416,7.6093133160502e-06,2.337890625,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,0.1003,2.8898961544036865,7.593261355425394e-06,2.33984375,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,0.0928,1.8628427982330322,7.577215974732139e-06,2.341796875,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,0.1212,2.263427257537842,7.561177217837894e-06,2.34375,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,,,,2.34375,1200,0.0699787512421608,0.953125,0.9544114665188207,0.953125,0.955140563335359,0.953125,0.9537793845013345,0.953125,0.9521739130434783,0.9453237410071943,0.9655870445344129,0.9626639757820382,0.9330708661417323,0.9442231075697212,0.9642857142857143,0.9654350417163289,2.6248,875.503,4.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,,,2.34375,1200,,,,,,,,,,,,,,,,,,,,0.8037312626838684,0.5473790322580645,0.5361949623708024,0.5473790322580645,0.5300942389484558,0.5473790322580645,0.6934888172673681,0.5473790322580645,0.43339209267187107,0.588879384088965,0.8113496932515337,0.6223529411764706,0.7333333333333333,0.560576923076923,0.795880149812734,0.37297060114085123,6.2499,960.02,5.12,,,,,,,,,,,,,,,,,,,,,,,,
1244,,,,2.34375,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10329573601484299,0.9232638888888889,0.9209990971546442,0.9232638888888889,0.9217476967998055,0.9232638888888889,0.9203818077675114,0.9232638888888889,0.9379474940334129,0.9274336283185841,0.9673024523160763,0.9646739130434783,0.8944591029023746,0.9027962716378162,0.8818181818181818,0.8890925756186985,3.3641,857.882,4.756,,,,,
1245,0.0468,1.4558876752853394,7.545145128592009e-06,2.345703125,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,0.0571,2.610253095626831,7.529119750825605e-06,2.34765625,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,0.0538,1.1348949670791626,7.513101128351454e-06,2.349609375,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,0.0536,1.948878526687622,7.497089304963854e-06,2.3515625,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,0.0554,1.644882082939148,7.481084324438521e-06,2.353515625,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,0.0737,1.638329267501831,7.46508623053246e-06,2.35546875,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,0.0696,2.0907785892486572,7.449095066983849e-06,2.357421875,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,0.0719,2.138676643371582,7.433110877511922e-06,2.359375,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,0.0509,1.5434670448303223,7.4171337058168365e-06,2.361328125,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,0.0647,1.9598032236099243,7.401163595579573e-06,2.36328125,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,0.081,1.4775222539901733,7.385200590461803e-06,2.365234375,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,0.0991,2.2747673988342285,7.369244734105774e-06,2.3671875,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,0.0721,2.684541702270508,7.353296070134186e-06,2.369140625,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,0.0831,2.1701979637145996,7.337354642150077e-06,2.37109375,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,0.061,1.6121141910552979,7.321420493736705e-06,2.373046875,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,0.0987,1.8703415393829346,7.305493668457421e-06,2.375,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,0.0959,2.667938709259033,7.28957420985556e-06,2.376953125,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,0.0424,1.6052589416503906,7.273662161454309e-06,2.37890625,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,0.0792,2.1278648376464844,7.257757566756604e-06,2.380859375,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,0.0607,1.6767741441726685,7.2418604692450015e-06,2.3828125,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,0.0867,2.475682020187378,7.225970912381557e-06,2.384765625,1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,0.082,1.6355301141738892,7.210088939607709e-06,2.38671875,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,0.0581,1.789449691772461,7.194214594344169e-06,2.388671875,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,0.0786,1.87352454662323,7.178347919990789e-06,2.390625,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,0.1002,2.486233949661255,7.16248895992645e-06,2.392578125,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,0.0958,2.730947494506836,7.14663775750895e-06,2.39453125,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,0.1245,2.2678301334381104,7.13079435607486e-06,2.396484375,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,0.0511,1.6121188402175903,7.114958798939442e-06,2.3984375,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,0.1086,1.426729440689087,7.099131129396501e-06,2.400390625,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,0.0594,1.74298894405365,7.083311390718285e-06,2.40234375,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,0.0811,2.161910057067871,7.067499626155354e-06,2.404296875,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,0.0915,2.6669716835021973,7.051695878936466e-06,2.40625,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,0.0839,2.8286871910095215,7.035900192268464e-06,2.408203125,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,0.1036,2.5963966846466064,7.020112609336154e-06,2.41015625,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,0.0637,1.5807327032089233,7.004333173302185e-06,2.412109375,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,0.062,1.991883397102356,6.988561927306927e-06,2.4140625,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,0.0518,1.6556531190872192,6.972798914468369e-06,2.416015625,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,0.0882,2.1695363521575928,6.957044177881987e-06,2.41796875,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,0.0467,0.8290525674819946,6.941297760620626e-06,2.419921875,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,0.0629,1.814310908317566,6.925559705734394e-06,2.421875,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,0.0626,2.0016584396362305,6.909830056250527e-06,2.423828125,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,0.0777,1.6344444751739502,6.89410885517329e-06,2.42578125,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,0.0752,2.6909444332122803,6.878396145483841e-06,2.427734375,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,0.0841,1.648558259010315,6.8626919701401355e-06,2.4296875,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,0.0728,2.1072728633880615,6.846996372076786e-06,2.431640625,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
